itemset_id,item_id,score
16188,21752,0.00027800338461900714
16188,36933,6.491465225032082e-05
17568,36260,1.8436808000074852e-05
17568,33434,1.4457362462953034e-05
17568,12110,0.00037018950197586717
5888,15757,0.00016402509287705922
5888,24295,0.0007480572818865644
980,38550,9.331289818327085e-05
980,12654,5.458193510474225e-06
980,8525,0.0006825707314476266
8978,41045,0.0004765079056122677
8978,1816,5.124128996933563e-05
13639,37198,4.512869418902957e-05
13639,19458,6.14050284211621e-05
20509,17275,0.00011373081536059558
20509,17807,0.00026286909349648626
2768,42029,5.927528642397694e-05
2768,36958,0.0004151281242448666
845,21285,2.467891181541406e-05
845,30082,3.679957541991154e-06
845,34809,3.762846677966393e-05
26925,41739,0.00026236386906488337
26925,12110,0.00037018950197586717
26925,25200,5.092052700137161e-05
12877,23260,0.0004545229072082759
12877,29795,0.00014841467802351071
9553,23169,0.00016304691830592278
9553,28346,2.9281290682269362e-05
9553,31185,1.9854654274491884e-05
17140,30835,0.0005345545375060918
17140,35358,0.0006496337821401036
17140,23274,5.6826825166743035e-05
17558,17162,0.00011093422953462556
17558,24402,2.4168122972832163e-05
3858,39681,2.6222292051587047e-05
3858,34357,2.0263252408377835e-05
3858,11796,1.5179532511085518e-05
4290,963,-6.605158609014431e-06
4290,22819,1.9729493988966544e-05
4290,226,-4.991543623027823e-06
4290,21030,0.00028557486553293355
8222,25225,5.339132913845924e-06
8222,5126,0.00023416463848781462
8222,35430,0.0009505661386187624
26524,13573,0.000359535301960013
26524,21308,4.8088943120096855e-05
5179,8791,1.0012438539932434e-05
5179,37015,0.00011932534003926636
21106,12557,2.6897252269778933e-05
21106,13506,6.958123436072246e-05
13313,22434,5.5004978215760724e-05
13313,6979,3.2161087652179696e-05
22340,19802,0.00046356140912598117
22340,25093,0.00013973856058453624
18278,10590,1.4765852557561026e-05
18278,11386,0.0002992430990633792
20954,2663,0.00012725064806914487
20954,8608,9.20908387729417e-05
5029,23775,0.00012813758188482638
5029,21372,1.2999370787429056e-05
5994,16501,4.1783073492628185e-05
5994,42254,2.4620616995205972e-06
5994,34705,4.362988414098807e-05
8874,17938,4.31314142171745e-05
8874,24464,0.00012358938607140942
4525,38048,0.00013377303030916976
4525,13144,0.0003391522021982986
10250,16677,9.999258571954046e-05
10250,34880,1.739773660019088e-05
10250,35234,1.7307067870434945e-05
5053,22118,0.00034310125510683464
5053,2568,0.00015859700465408824
22885,10106,-3.825900468633692e-06
22885,7112,6.690674015919443e-07
22885,40100,2.3707337677033452e-05
5200,5603,6.513126403761124e-05
5200,2158,1.4190786975870846e-05
5200,33298,1.1103372127376962e-05
5200,5500,5.718341500743324e-05
17186,22383,5.9201532299332614e-05
17186,10952,0.0002448637788260761
17186,24332,0.00036795263001402793
17186,13707,0.0014113516752704
23914,25785,0.0002254394437232352
23914,15479,5.394273888957898e-05
23914,14824,0.00023897892011306372
23914,1775,2.70250938150822e-05
4473,22409,0.00019321237299522594
4473,9192,7.067587371836865e-06
4473,33644,0.0003422859537848767
4931,36689,0.0009527018523517277
4931,13979,0.0034866409062436782
4931,29703,0.0003783224252278631
18571,31662,0.00013019969379720345
18571,37770,0.00015282816621225913
18571,28516,4.7991248923009994e-05
17871,8881,2.1446004975397157e-05
17871,34338,0.00598232152127657
17871,19585,0.0001354869255619861
17871,16606,0.0005966282869920788
11515,19528,3.104739080677244e-05
11515,12616,1.7813273423515342e-05
25925,10051,0.00047665712108376635
25925,16125,-5.318323043951261e-06
18261,2435,0.0003401533003008521
18261,2568,0.00015859700465408824
22142,20605,6.828188241291129e-05
22142,11355,2.289683747479679e-05
22142,36401,0.00011669051528867003
13626,9628,0.0012414840571240086
13626,36958,0.0004151281242448666
27513,31321,1.563270437505774e-05
27513,33781,9.257219042924309e-05
26729,27596,0.0020966341273071683
26729,27364,2.8608753161155548e-05
26729,13213,0.0002331056931795899
785,36865,0.00011481508564558671
785,27897,0.0004654445389787834
8315,7217,0.00012204240189623506
8315,8681,0.00015319920722850277
8315,26818,7.05893260530138e-06
8315,29980,7.01030138890255e-05
20985,35013,2.503867878955314e-05
20985,3512,4.0268126298552035e-05
27600,7725,0.00018755354766925202
27600,26071,2.3939773147359386e-05
23562,28867,0.00037508473851985375
23562,19690,4.462648750290991e-05
11980,4723,0.0003444800105971842
11980,28091,5.240824630346909e-06
11980,7872,1.0669449902213304e-05
27153,6601,2.4924255939981276e-05
27153,8732,2.567488825133763e-05
18055,12562,2.547147732955888e-05
18055,28235,0.00013840942079692008
10142,35412,0.00027323886037468315
10142,38384,5.201094080695034e-06
10142,31120,1.170453660295571e-05
13529,29914,2.789227060693113e-05
13529,31477,2.3395930782653835e-05
13529,22162,7.671983172772816e-05
13529,36867,0.00011286514035757868
20518,36689,0.0009527018523517277
20518,31605,0.000634484019759049
15315,22347,0.00039548801325606627
15315,11467,1.7257668226943882e-05
15315,6713,0.00016090998614050884
21383,25206,2.529954198904372e-05
21383,29903,3.2023447288942967e-05
3399,2641,3.484958010179206e-05
3399,39049,0.00013588480042773775
3399,7204,7.093924816380711e-05
24390,24473,4.609220152537025e-05
24390,24418,2.8090860928237284e-05
10615,838,8.414611374689067e-06
10615,8086,0.00022050503315924352
4323,16952,8.960128198522775e-06
4323,1392,0.00033792617579860186
4323,11914,0.00011027279072885406
18771,42210,4.45571679056658e-05
18771,19353,0.0007959327797269554
18771,7636,0.0001373326523721795
4476,35603,0.000973365673282477
4476,20590,2.6838682505330073e-05
4476,42166,7.181352303306022e-05
19059,9167,0.00017032890817074824
19059,26050,3.594633577742676e-05
19059,8986,1.7915765198368655e-05
1488,35846,2.773415597401632e-05
1488,27350,2.9133777120048522e-05
14766,17375,8.776519814695697e-05
14766,38641,1.2502882587321896e-05
14766,35584,5.9435878654269104e-05
19270,34734,2.6801582299855984e-05
19270,38471,0.0005383105963818939
2268,17652,4.441650271303627e-05
2268,38939,0.0008715847970916584
2268,16495,0.0005083448087681538
2268,36867,0.00011286514035757868
22118,35359,8.652456472569593e-05
22118,10348,7.136577124540923e-06
27351,16590,0.00011598567336887117
27351,31349,-3.4635427759360686e-06
25148,38370,7.873868220426958e-06
25148,38949,8.232676741599188e-05
25148,40841,6.874089850229113e-05
8724,9077,3.660274500739291e-05
8724,11056,9.629216386961908e-05
8724,21438,0.00015013798070825595
8724,20241,3.660274500739291e-05
8157,20498,2.8248987957993865e-05
8157,2997,8.264498371846009e-05
8157,5500,5.718341500743324e-05
22286,19373,2.2449864031711448e-05
22286,21000,0.000675130642888683
22286,13698,0.000396633708121069
22286,14451,0.0001069039596026974
163,40791,1.1292947288247494e-05
163,31663,0.00032727104070668245
163,8197,0.00038495965181008023
9528,30675,5.2294157283136416e-05
9528,33644,0.0003422859537848767
4822,27908,2.0966757240242514e-05
4822,27856,9.048374762493853e-05
17416,21869,0.00024995319949960696
17416,37977,3.0174167898092706e-05
17416,6011,0.00012726137310825657
17416,34896,2.9791735955236386e-05
5466,555,3.1663949503368114e-05
5466,21265,0.00030601361648834784
19063,32454,0.0003348741441929964
19063,16694,5.302907748303322e-05
19063,2835,8.59822276917772e-05
19063,17807,0.00026286909349648626
5544,11789,4.181769255877013e-05
5544,786,0.0003116132203301911
5544,35700,1.7763918054459184e-05
7679,8487,0.0011725147733766966
7679,611,3.159261453384707e-05
7679,30807,9.25149099363387e-05
9114,30319,7.56129000159746e-05
9114,8295,2.0949855031972683e-05
9114,39799,0.00032233522752859295
9114,6015,3.337943863584109e-05
27335,25516,2.631117209417276e-06
27335,12009,2.6906372803369633e-05
27335,38802,1.2903003937900682e-05
2445,35198,1.8680269575669852e-05
2445,1092,6.167522290055353e-05
2445,16182,6.874508332187848e-06
2445,9980,1.6265933281884338e-05
809,24738,3.011387674361469e-05
809,18697,4.937362429115748e-05
6598,38118,0.0007960921960282564
6598,25428,4.431767154846101e-05
24182,35072,0.00027793733424603647
24182,29169,0.000691972156221191
24182,34338,0.00598232152127657
24182,8169,1.4945593480950167e-05
10637,31432,0.005836913906200619
10637,38543,0.00012444403142720248
12800,31432,0.005836913906200619
12800,9683,2.4792576686660328e-05
12800,5384,0.0003632043704261111
17093,35180,1.6052599573754382e-05
17093,41475,0.00013692055301598114
5017,17046,2.851191080419628e-05
5017,23832,0.0005490441928563769
17988,14281,4.114593692417676e-06
17988,8367,3.270154390810361e-05
17988,16000,3.6118687297630045e-05
17350,40890,2.258863427852699e-05
17350,1363,0.0001087449897808359
17350,29714,9.754686593531596e-05
12556,33280,0.00021724667560306507
12556,37355,0.0001357869149650921
12556,34114,4.125953715474806e-05
12556,4232,0.0003684335991392117
16867,27999,0.0011956781376366973
16867,2309,2.4824897024141935e-05
19122,4081,4.665930036524339e-05
19122,29796,0.00011173804075523658
19122,35021,6.49184492258584e-05
696,22304,5.0779858266787294e-05
696,26914,8.112875787870385e-05
19123,31567,1.3313499674066713e-05
19123,18756,5.2267217174984626e-05
19123,3519,-3.0172217166490734e-06
19123,32634,0.00010283035739583773
12533,21740,3.2672202354602504e-05
12533,30116,0.00047961150807965204
12533,21798,9.898617468479817e-05
20611,11511,5.0563912366997866e-05
20611,36081,1.5370259692752312e-05
10079,28162,6.732061005004467e-05
10079,3424,3.1510441182660955e-05
16279,13708,0.00019710836742097023
16279,2173,1.274088866704774e-05
16279,3476,2.2718395563327795e-05
16279,7945,0.0007290711574306523
16165,38515,-8.12527262964415e-06
16165,36858,0.00019044722555999419
12586,21000,0.000675130642888683
12586,291,0.0001778750995274562
12586,19021,0.00012088455104238444
11101,720,5.460915768378874e-05
11101,28800,0.00010837788741832155
11101,25820,0.00014888812403671524
21236,23169,0.00016304691830592278
21236,31432,0.005836913906200619
21236,4134,4.553301187054877e-05
21236,25194,0.004438835777354226
16840,14583,2.361963179246145e-05
16840,6065,0.00018609050782266004
5755,28955,0.0019997749814821843
5755,16894,7.800870657326312e-05
5755,26206,9.333254186455008e-05
5755,27761,0.0007598574317881664
1190,3902,4.3108839568304475e-06
1190,3663,1.5705101931016538e-05
12923,13091,0.00011662669634721867
12923,13639,4.773539581857341e-05
12923,12689,3.1743111750236244e-06
16297,7402,4.346156690729345e-05
16297,28803,2.829473230413906e-05
16297,29197,0.0003118451191943659
20496,25264,0.00046438175419156357
20496,24933,5.4819641889288126e-05
20496,22221,0.00010863291524729147
23328,37500,3.220707285125079e-05
23328,41390,8.802024014374606e-05
23328,18198,0.00045783664676958996
3564,30028,0.000329607682451117
3564,6096,6.875245058784689e-06
3564,25349,0.00015910645109580378
23623,18345,9.315598958596288e-05
23623,6391,0.0003543375541411082
19733,10308,2.2237851472719098e-05
19733,24201,0.00022633567162829224
15984,13573,0.000359535301960013
15984,24947,0.0011075395678672433
15984,10504,3.126870276807251e-05
15984,10993,0.00011923246998460688
7624,29968,1.974301540138693e-05
7624,41863,0.0003252120315467036
4788,27596,0.0020966341273071683
4788,4524,-5.67020872593267e-06
4788,31662,0.00013019969379720345
5160,25565,8.564513277026494e-05
5160,8068,0.0002683881107828904
5160,11921,2.4382354566502018e-05
9873,38683,0.0001313923124792973
9873,26855,6.460627549826619e-05
9873,12420,8.740941587195946e-05
9873,38582,2.1064538215221797e-05
25802,7722,0.00013249024762587792
25802,28586,0.00021433922659208965
25802,37946,0.0006692354133320381
25802,3467,1.5352765978032133e-05
23926,3463,1.53160642424722e-05
23926,5974,2.9882629156377295e-06
2210,35430,0.0009505661386187624
2210,21280,2.559953847605928e-05
2210,36459,3.967836603191645e-05
2210,3487,3.0248559574599682e-05
8375,17990,7.199690774244215e-06
8375,9964,1.0857282421325924e-05
15527,11619,0.0002559256436707284
15527,30319,7.56129000159746e-05
15527,5201,0.00016341601833094011
1836,33794,-3.832339299702117e-06
1836,39891,6.818078793922361e-06
1836,9479,0.00014234892459533553
21252,1366,5.9109445016682283e-05
21252,21011,0.0002560346225357842
11203,17658,0.00020087914666088992
11203,31815,0.00022426036947626788
11203,30622,1.552104425022403e-05
9977,27077,2.2139443571741542e-05
9977,81,0.00016167825030282228
9977,19547,0.00013112920190949087
6149,40935,0.0002398245689036838
6149,12114,2.215367868805262e-05
6149,16127,3.240352383186227e-05
6149,19879,9.315827768875883e-05
3122,38402,4.346760239825988e-05
3122,25186,0.0001084784293470616
11711,35460,4.7768530805657296e-05
11711,26538,7.542792496889082e-05
11711,26324,0.00014089330868598862
13110,18636,0.00015532623608831687
13110,23402,0.00017789615290674286
13110,24924,1.5964991092939175e-05
21512,31418,7.415899841274726e-05
21512,10729,4.428549288917111e-05
21512,24947,0.0011075395678672433
18267,30236,7.667641444588164e-06
18267,5908,5.1806724090456294e-05
18267,5762,1.1066127587245077e-05
23989,19065,5.688001824381687e-05
23989,16424,0.00043544854557457283
23989,40882,9.678728841713112e-06
2326,42035,0.0009460412205322419
2326,24086,4.43982474780357e-05
2326,11177,3.652315241301749e-06
5908,36127,0.00014330078952627326
5908,19284,2.2213787431858818e-05
3609,28586,0.00021433922659208965
3609,30364,8.603747333165328e-06
3609,39008,1.8600108054805888e-05
3609,16280,7.610844782708435e-05
23667,34972,3.0287517535362442e-05
23667,7377,0.0012645902967371157
23667,34418,0.00017392668417078283
23667,25300,8.71474511245284e-06
8551,33433,4.038296709878941e-05
8551,29964,6.028640825859326e-05
8551,2484,0.00011000502603045028
19559,8924,8.566957225833322e-05
19559,13237,1.895492160516765e-05
19559,15269,1.9759180883059922e-05
2305,12510,1.311428951067187e-05
2305,8284,0.00018481479488113403
19895,15749,0.00021739274581870796
19895,27476,6.628308648440502e-05
19895,29430,0.0001844206036483666
19895,41550,6.34037535105725e-05
21706,27939,9.469258166577603e-05
21706,31432,0.005836913906200619
21706,39560,4.226231768582804e-05
6386,31432,0.005836913906200619
6386,236,2.5855368557789707e-05
6386,13231,-5.557271726396261e-06
6386,177,6.920429953170411e-05
3404,18455,1.248342574415797e-05
3404,13312,3.948241092497592e-05
3404,26508,2.8907727794213475e-05
3083,6522,0.00010050096957481825
3083,31432,0.005836913906200619
3083,4725,0.0005327814632726023
8230,12036,7.149491711556484e-05
8230,16854,5.469590724056677e-05
8230,35415,2.0626586130992966e-05
7094,21059,0.00025536904672681504
7094,27869,4.877993422567962e-06
7094,34070,0.00015360232418734732
20230,23071,2.5899267102743663e-06
20230,37381,1.4396049454517381e-05
20230,21506,-0.0002065121865559744
20230,27670,5.607853408750453e-05
18626,12819,0.0011381308363617013
18626,35433,3.0382565892219306e-05
18626,34219,1.0706342903332033e-05
18626,17262,8.11129465925101e-05
25729,2606,7.712549889402332e-06
25729,4982,0.00011915481616773601
25729,22451,4.121597819470984e-05
25729,22914,1.958156247608019e-05
2999,38165,1.1912573317693476e-05
2999,41752,3.123901764495653e-05
12469,23452,3.6367697345407506e-05
12469,15636,0.00029906175097800297
12469,39044,0.00012638573104445356
17861,13421,1.4160463415403516e-05
17861,16168,1.903765635618837e-05
7260,7840,0.0002975014773884471
7260,17807,0.00026286909349648626
6095,8487,0.0011725147733766966
6095,27447,0.003089025708281787
6095,25226,0.0001314901837741238
2339,27447,0.003089025708281787
2339,42329,5.4348455643241225e-05
2339,17187,0.0006741373087510345
2339,11703,0.00014828665760949043
23038,11636,4.942350209854554e-05
23038,13271,3.400434926183749e-05
23038,36673,0.0002450796397189505
23038,2233,0.0002827657836904556
19836,31183,1.1969190579562965e-05
19836,38446,0.00031911077356368836
23347,9252,1.1917084882610428e-05
23347,40522,0.0006008929705760846
23347,17951,7.261073204993801e-05
5739,225,9.272281559874915e-06
5739,13057,-1.6195784203102258e-06
5739,40823,0.00011366322777924501
9715,19802,0.00046356140912598117
9715,10280,6.46516833587061e-05
7737,27526,0.00015825819542645642
7737,38549,3.5819278775110036e-05
7737,7187,5.633805665710614e-05
27098,30067,7.164235452575763e-05
27098,35180,1.6052599573754382e-05
6596,10434,0.0017511579773441402
6596,12631,4.1772362621335654e-05
6596,34338,0.00598232152127657
15026,14426,8.715766080921782e-05
15026,23613,2.626482030278065e-05
15026,17850,4.253521821868094e-05
8669,42035,0.0009460412205322419
8669,20991,0.0001512298520282318
8669,9914,4.1441423617252765e-05
2707,38972,0.0003228916261230379
2707,21403,2.3784309667606768e-05
2707,28955,0.0019997749814821843
19705,6632,7.833003802497133e-06
19705,1829,7.833003802497133e-06
12349,9252,1.1917084882610428e-05
12349,36931,5.3676058029341714e-05
12349,32741,8.281837657337236e-05
16942,6036,3.707275886640349e-05
16942,31800,2.4120304812155953e-05
16942,19090,0.0009831921326311419
14816,14135,1.3381335192252763e-05
14816,14652,7.919850585934214e-05
14816,29781,0.00034680837833522344
12152,4187,6.36049232604563e-06
12152,10001,9.55505174975713e-07
21620,39428,1.7668577707704115e-06
21620,22409,0.00019321237299522594
21620,16926,0.002062896582873986
2716,17402,4.986345892918692e-05
2716,40457,4.9414296558039815e-05
2716,10624,0.0003877853950079021
2716,38030,4.3196568475582625e-05
11131,21525,2.1122833478174236e-05
11131,4041,3.916784991985358e-05
11131,21731,0.00018188490404459328
11131,39303,2.2226217922203114e-05
11207,36082,4.395995536614679e-05
11207,17974,0.00015644533795673748
11207,8190,2.544666593623738e-05
11207,5110,-8.467295295761482e-06
13859,8387,2.1808485086907297e-05
13859,2049,5.183181087076291e-06
19033,29642,0.00015825564521900582
19033,10681,4.758917329887444e-05
19033,34807,4.069844635569171e-06
3519,8114,0.0005831994045986915
3519,28456,1.6111346435942866e-05
3519,25726,7.571055879351353e-05
1865,10350,6.248369090622799e-06
1865,8420,8.653676321800132e-05
1865,11700,2.6727790984686336e-05
15837,30469,3.2224995142500856e-05
15837,35224,3.502555504174807e-05
15837,2943,2.0095833060223116e-05
2407,30523,0.00010231052594267056
2407,17601,0.00018537911328649504
2287,19623,1.82817394482816e-05
2287,41513,9.112167493479739e-06
19357,14966,2.3754486408253878e-05
19357,10920,2.8610001700219906e-05
19357,22831,2.482143476333226e-05
19357,2233,0.0002827657836904556
6121,42035,0.0009460412205322419
6121,23764,0.00012291951741323176
6121,16275,8.920508777702516e-05
6121,620,2.3780159824823e-06
17834,10419,8.569270122312827e-05
17834,30932,2.6367646792361853e-05
5543,12730,4.8397716571088244e-05
5543,26875,5.039308034540057e-05
5543,780,1.033890316962369e-05
25115,1686,0.00022094543981814355
25115,4723,0.0003444800105971842
25115,24476,5.916027206795472e-05
22497,7998,5.2600596585919546e-05
22497,26003,1.876743885409079e-05
22497,3620,0.00010637972904167794
23822,40662,9.382723252260003e-05
23822,39640,1.3818152079970596e-05
23822,25277,2.4589473914948525e-05
13527,9414,5.8705017534564507e-05
13527,21308,4.8088943120096855e-05
12837,24785,4.93268315263937e-05
12837,15774,0.00032523265989141517
10273,25695,7.385552372612545e-05
10273,26268,6.81337224439408e-05
10273,34764,3.5142491793733916e-06
15877,8595,0.000184094063752136
15877,20293,8.533057884905217e-06
15877,34759,0.00041499350162711306
15877,3334,1.4839021374175888e-05
16901,8239,2.294043008340554e-05
16901,39831,0.0002923797257515703
22902,12034,1.2995006213635992e-05
22902,13629,0.0002261674146078291
8408,39122,0.0002373796000138753
8408,30366,0.000114221043155607
27380,33763,-5.2591108574519125e-06
27380,13871,2.3892851101245678e-05
17359,39799,0.00032233522752859295
17359,564,3.8705801917171335e-05
17480,1560,0.0005554797263648896
17480,31128,0.00010211563342216778
6666,22690,0.00011566801669526018
6666,40654,4.1491251837273725e-05
6666,19626,3.3392265825122146e-06
4831,32238,3.754504666039086e-05
4831,24687,4.117995297251528e-05
12950,21000,0.000675130642888683
12950,33343,4.445516669155125e-05
12950,3283,3.4959192976755705e-05
26495,18974,3.0005847122443297e-05
26495,11024,2.18905203018565e-05
26495,42514,6.361156708215834e-05
26495,35393,1.102960649137956e-05
24481,30722,4.396121541656422e-06
24481,38878,9.093224410858465e-05
24481,192,1.2087033186486994e-05
22350,25118,0.00012071149113122266
22350,30526,3.230955931317191e-05
26305,12948,1.331896402482285e-05
26305,29153,0.00012789565220467915
22424,14626,1.874274788723224e-05
22424,9958,3.916009303885799e-05
22424,23426,0.0004215602291411401
22424,41,4.8521940009570974e-05
973,41468,4.5094985405269304e-05
973,10946,6.792276538747663e-06
20822,35042,0.00016038470007696123
20822,19332,2.2046045765817987e-05
23518,41146,0.00027674757746341496
23518,38751,1.5477357779813278e-05
23518,30986,6.110769548415049e-05
17880,7762,4.127682189413549e-05
17880,1392,0.00033792617579860186
17880,22309,1.8000182377915816e-05
7856,27999,0.0011956781376366973
7856,25065,0.00018776036949349597
4129,27239,2.418817929184472e-05
4129,4313,1.599091288908812e-05
4129,15071,5.9871503674199255e-05
790,12918,-5.8962837309399625e-06
790,21506,-0.0002065121865559744
790,12994,0.00016539081397377238
16663,40090,0.0011190529044375673
16663,3055,1.290905271119758e-05
16663,13896,1.772999498243397e-05
25519,12717,4.304946400914032e-05
25519,7755,2.2144706916563203e-05
25519,10368,2.9586798450942063e-05
16410,7876,0.0004571327895132234
16410,18778,2.6160711625564557e-05
16410,13146,1.7811977068061285e-05
16410,25390,6.099445918943412e-05
12376,12599,3.005968483528937e-05
12376,15915,5.849620158977239e-05
13244,9812,1.3359505239377859e-05
13244,1218,4.1921500169828854e-05
16198,27553,0.00014244634251994859
16198,40700,2.9946831071690582e-05
23533,22126,1.609471518721466e-05
23533,3501,1.246655098603778e-05
25899,8964,0.0003002853405128025
25899,19770,2.0323378861957996e-05
25899,25484,5.5690466894573334e-05
25899,21081,6.803523484898043e-05
27070,16664,0.00012094728614566929
27070,11800,7.517457248453775e-06
27070,9574,-3.532363533122089e-05
25530,37950,0.00019346664284587025
25530,15940,8.301998464016172e-06
25530,27596,0.0020966341273071683
103,30942,7.513524793145397e-06
103,21415,8.104813413273946e-06
103,41571,0.00015250206551842282
103,14492,0.0008561031677143654
8288,18457,0.00010460754738079614
8288,9992,1.7103835817373214e-05
1212,36353,1.4737663024856178e-05
1212,21265,0.00030601361648834784
11326,7950,1.7703143423151993e-05
11326,36526,3.136060586907363e-05
11326,32065,6.558605103296884e-05
18892,1952,2.2229823632181886e-05
18892,40416,1.45403010977465e-06
18892,13146,1.7811977068061285e-05
18892,32399,1.8971165009846077e-05
21340,13708,0.00019710836742097023
21340,4701,0.00022464366565609357
21340,33837,0.0006758248093567371
21340,30804,6.108832807534508e-05
10325,40753,4.217449491674788e-05
10325,13979,0.0034866409062436782
10325,27900,0.00020105328332630862
10325,13538,1.1421621192927e-05
25667,21372,1.2999370787429056e-05
25667,25128,2.9251029991499598e-05
25667,15265,0.0001685551822175769
11420,11595,7.372817097058355e-06
11420,28725,0.00015643173685033426
11420,25314,1.306786599469521e-05
11420,11666,0.00022763833176187964
5446,23867,0.0006183299856839469
5446,3279,8.448989587905118e-05
53,29102,6.001389734076753e-05
53,22078,0.00023145019767739237
53,28628,1.8846730825053197e-05
53,2350,7.698659051097086e-05
22421,17550,6.777734512053816e-05
22421,17495,0.00027233095818662996
5183,31128,0.00010211563342216778
5183,33748,3.673748096769979e-05
5183,23507,0.00024275665575219588
5183,6327,0.0004475796840676248
5214,19072,8.788650655664546e-06
5214,42236,4.6499193382757795e-05
5214,27452,7.364782349709298e-05
15416,12819,0.0011381308363617013
15416,1094,2.891125203923202e-05
15416,16852,4.023876703527696e-05
759,29441,2.8503063001124606e-05
759,26441,0.0001744376749047879
5719,33546,0.00017382413749563025
5719,11467,1.7257668226943882e-05
5719,29359,4.5306015071806734e-05
11413,13728,3.0967151362903036e-05
11413,35469,9.987477499020956e-06
11413,31815,0.00022426036947626788
11413,33725,3.622580309446497e-05
17747,101,2.687625379079157e-05
17747,27747,3.379261474629635e-05
17747,16260,4.8481094186903806e-05
18509,12842,2.9730233452219336e-05
18509,27664,0.00010636079375135721
18815,27711,2.3122493643649866e-05
18815,5378,0.00010423155471175259
18815,34272,9.358066288167461e-05
18815,7650,5.9403413096641e-05
15568,14635,7.01211628653823e-05
15568,8347,1.0389525673006865e-05
15568,4401,0.0001309110599977301
2982,7308,0.00016953888223818965
2982,3620,0.00010637972904167794
2982,32257,1.757759529357687e-05
6746,12179,6.035890764575234e-06
6746,10434,0.0017511579773441402
12808,23452,3.6367697345407506e-05
12808,8595,0.000184094063752136
26406,9796,0.0002121848680090966
26406,41138,0.0002821694601815895
16607,24706,4.6448557597044146e-05
16607,21134,6.135123321177353e-05
16607,4725,0.0005327814632726023
16607,4382,1.5021855309587586e-05
10088,17187,0.0006741373087510345
10088,11695,8.194887980113434e-06
10088,1545,-1.9086372402404483e-06
8136,417,0.00010721666462350846
8136,34797,3.858060089916588e-05
8136,11523,0.0002926969148871487
11682,28277,2.4592420821335886e-06
11682,13506,6.958123436072246e-05
2658,17437,1.2803978851300533e-05
2658,17173,3.020334652167336e-05
21221,27989,8.551625520318486e-05
21221,30174,4.5557376977566416e-05
21221,34346,3.526161216084934e-05
20535,10729,4.428549288917111e-05
20535,14329,4.910800601735797e-05
20535,26707,8.523660193352004e-06
5052,12158,6.506788429855416e-05
5052,25298,0.00029013965186259864
5052,25090,1.8164695552163284e-05
4998,12820,0.0004821583719249313
4998,13271,3.400434926183749e-05
4998,36936,5.823480178413075e-05
4998,17367,0.00014435330264459477
25854,32761,0.00010661247089109343
25854,37261,9.037684362593158e-08
25854,6711,7.957874179022709e-05
25576,18192,0.00010442866449595548
25576,26563,1.1601186789553915e-05
25576,22155,4.599846369178661e-05
436,231,0.0007057085936331212
436,21712,5.555094221138699e-05
436,30085,0.0004933719741128944
19780,35137,0.0001208006917207171
19780,13569,5.1782713178917906e-05
19780,10624,0.0003877853950079021
19780,28924,0.00036917814637223455
1009,24259,5.7534925684950996e-05
1009,34114,4.125953715474806e-05
1009,30028,0.000329607682451117
1009,31605,0.000634484019759049
16773,35156,2.381690627756219e-05
16773,37405,4.4101243942819805e-05
16773,24330,0.00020115923027806204
26787,42405,0.0004084989166482997
26787,17639,0.00024474938785409736
26787,30761,6.848508435935727e-05
26787,11592,1.1582175347205145e-05
5924,36003,1.1992393039919965e-05
5924,6655,0.0007053895343454124
17182,1504,7.3717912584015755e-06
17182,23238,1.637615714404969e-05
17182,33280,0.00021724667560306507
3764,35499,0.0001423528207456073
3764,11723,0.00011652889589148804
3764,32510,6.84696201847332e-05
3764,12305,1.646180338190985e-05
26473,291,0.0001778750995274562
26473,33805,2.8220273330491027e-05
5091,40541,0.0001239277986001045
5091,30443,6.957256365539042e-05
9422,12448,7.259349689791768e-05
9422,1407,-6.840573748809559e-06
25015,379,6.2157144811576514e-06
25015,3241,2.5987283351104357e-05
25015,21737,1.7603828781747557e-05
5615,10419,8.569270122312827e-05
5615,27943,7.360581856971996e-06
5224,32072,6.2182788564274245e-06
5224,29884,3.7665600633708554e-05
5224,25860,0.0005043264185525997
5224,3534,3.876251923926371e-05
25206,22529,0.00017167684865440302
25206,42035,0.0009460412205322419
25206,2201,0.00030272920431271573
25206,36423,5.1923151686440715e-05
1674,19204,0.0023253745878901028
1674,9796,0.0002121848680090966
1674,6003,1.7479311361017054e-05
16233,27426,3.684723197890034e-05
16233,20359,5.301747403913297e-05
11109,40978,5.3485125414296956e-05
11109,16926,0.002062896582873986
11109,8291,0.00011728927566243336
70,38824,2.5688260901656733e-05
70,37154,8.476726635885224e-06
22852,21011,0.0002560346225357842
22852,28975,6.097259824445478e-05
22852,25978,0.00013934541777038738
20320,3512,4.0268126298552035e-05
20320,19309,4.353891611605217e-05
20320,27751,3.427774921031613e-05
3017,37900,6.632663658955626e-06
3017,7415,1.1925356232539625e-05
3017,13968,2.2292716352454995e-05
5530,10004,8.570278162646775e-05
5530,9771,1.939753313092602e-05
2044,38118,0.0007960921960282564
2044,40703,2.9664245063457577e-05
2044,20025,0.00018883767629536503
2044,6651,0.0007736616480470058
17363,11784,3.397511750893495e-05
17363,33557,-8.009936841224518e-06
7301,31712,2.9916285253560023e-05
7301,9058,2.9617462924558175e-05
5138,38038,1.2970232896328516e-05
5138,12048,1.144313679731407e-05
